"Series";"Time";"Value"
"Отправлено";"2018-08-26 03:00";8 055 978
"Отправлено";"2018-08-27 03:00";9 590 187
"Отправлено";"2018-08-28 03:00";8 236 285
"Отправлено";"2018-08-29 03:00";9 342 070
"Отправлено";"2018-08-30 03:00";8 867 829
"Отправлено";"2018-08-31 03:00";8 710 323
"Отправлено";"2018-09-01 03:00";8 211 653
"Отправлено";"2018-09-02 03:00";7 836 695
"Отправлено";"2018-09-03 03:00";8 530 508
"Отправлено";"2018-09-04 03:00";8 582 840
"Отправлено";"2018-09-05 03:00";7 885 368
"Отправлено";"2018-09-06 03:00";9 998 711
"Отправлено";"2018-09-07 03:00";8 459 116
"Отправлено";"2018-09-08 03:00";7 731 148
"Отправлено";"2018-09-09 03:00";7 595 005
"Отправлено";"2018-09-10 03:00";8 686 445
"Отправлено";"2018-09-11 03:00";8 451 425
"Отправлено";"2018-09-12 03:00";8 322 882
"Отправлено";"2018-09-13 03:00";8 301 903
"Отправлено";"2018-09-14 03:00";8 565 677
"Отправлено";"2018-09-15 03:00";8 179 740
"Отправлено";"2018-09-16 03:00";7 714 663
"Отправлено";"2018-09-17 03:00";8 879 178
"Отправлено";"2018-09-18 03:00";8 596 047
"Отправлено";"2018-09-19 03:00";8 551 786
"Отправлено";"2018-09-20 03:00";8 573 503
"Отправлено";"2018-09-21 03:00";9 647 209
"Отправлено";"2018-09-22 03:00";7 670 561
"Отправлено";"2018-09-23 03:00";4 900 395
"Отправлено";"2018-09-24 03:00";4 082 348
"Отправлено";"2018-09-25 03:00";6 213 415
"Отправлено";"2018-09-26 03:00";10 518 035
"Отправлено";"2018-09-27 03:00";11 214 916
"Отправлено";"2018-09-28 03:00";9 811 362
"Отправлено";"2018-09-29 03:00";8 818 333
"Отправлено";"2018-09-30 03:00";9 268 537
"Отправлено";"2018-10-01 03:00";9 684 769
"Отправлено";"2018-10-02 03:00";8 244 195
"Отправлено";"2018-10-03 03:00";8 235 845
"Отправлено";"2018-10-04 03:00";9 379 895
"Отправлено";"2018-10-05 03:00";9 536 238
"Отправлено";"2018-10-06 03:00";10 988 213
"Отправлено";"2018-10-07 03:00";8 138 748
"Отправлено";"2018-10-08 03:00";9 616 997
"Отправлено";"2018-10-09 03:00";8 914 245
"Отправлено";"2018-10-10 03:00";9 113 509
"Отправлено";"2018-10-11 03:00";8 533 731
"Отправлено";"2018-10-12 03:00";9 372 435
"Отправлено";"2018-10-13 03:00";9 091 414
"Отправлено";"2018-10-14 03:00";9 337 062
"Отправлено";"2018-10-15 03:00";10 680 864
"Отправлено";"2018-10-16 03:00";10 050 104
"Отправлено";"2018-10-17 03:00";10 754 905
"Отправлено";"2018-10-18 03:00";10 211 064
"Отправлено";"2018-10-19 03:00";10 883 563
"Отправлено";"2018-10-20 03:00";9 906 937
"Отправлено";"2018-10-21 03:00";11 259 593
"Отправлено";"2018-10-22 03:00";10 467 507
"Отправлено";"2018-10-23 03:00";10 405 611
"Отправлено";"2018-10-24 03:00";9 918 722
"Отправлено";"2018-10-25 03:00";11 474 377
"Отправлено";"2018-10-26 03:00";14 304 638
"Отправлено";"2018-10-27 03:00";13 109 867
"Отправлено";"2018-10-28 03:00";9 994 605
"Отправлено";"2018-10-29 03:00";11 455 024
"Отправлено";"2018-10-30 03:00";11 405 293
"Отправлено";"2018-10-31 03:00";10 983 942
"Отправлено";"2018-11-01 03:00";11 503 831
"Отправлено";"2018-11-02 03:00";10 231 957
"Отправлено";"2018-11-03 03:00";9 629 876
"Отправлено";"2018-11-04 03:00";9 579 504
"Отправлено";"2018-11-05 03:00";9 648 816
"Отправлено";"2018-11-06 03:00";13 335 609
"Отправлено";"2018-11-07 03:00";9 772 247
"Отправлено";"2018-11-08 03:00";10 571 728
"Отправлено";"2018-11-09 03:00";11 370 963
"Отправлено";"2018-11-10 03:00";10 135 682
"Отправлено";"2018-11-11 03:00";9 570 569
"Отправлено";"2018-11-12 03:00";10 545 324
"Отправлено";"2018-11-13 03:00";12 475 285
"Отправлено";"2018-11-14 03:00";12 837 355
"Отправлено";"2018-11-15 03:00";10 907 535
"Отправлено";"2018-11-16 03:00";11 321 356
"Отправлено";"2018-11-17 03:00";10 422 078
"Отправлено";"2018-11-18 03:00";9 838 778
"Отправлено";"2018-11-19 03:00";10 216 298
"Отправлено";"2018-11-20 03:00";10 092 757
"Отправлено";"2018-11-21 03:00";12 205 153
"Отправлено";"2018-11-22 03:00";8 428 370
"Отправлено";"2018-11-23 03:00";10 222 290
"Отправлено";"2018-11-24 03:00";9 437 515
"Отправлено";"2018-11-25 03:00";9 361 981
"Отправлено";"2018-11-26 03:00";12 759 307
"Отправлено";"2018-11-27 03:00";12 906 104
"Отправлено";"2018-11-28 03:00";11 620 440
"Отправлено";"2018-11-29 03:00";10 874 634
"Отправлено";"2018-11-30 03:00";9 904 021
"Отправлено";"2018-12-01 03:00";10 053 558
"Отправлено";"2018-12-02 03:00";8 978 955
"Отправлено";"2018-12-03 03:00";10 287 856
"Отправлено";"2018-12-04 03:00";10 661 222
"Отправлено";"2018-12-05 03:00";10 073 744
"Отправлено";"2018-12-06 03:00";12 637 023
"Отправлено";"2018-12-07 03:00";9 903 384
"Отправлено";"2018-12-08 03:00";9 092 708
"Отправлено";"2018-12-09 03:00";8 730 925
"Отправлено";"2018-12-10 03:00";9 928 530
"Отправлено";"2018-12-11 03:00";19 213 223
"Отправлено";"2018-12-12 03:00";14 168 139
"Отправлено";"2018-12-13 03:00";11 373 262
"Отправлено";"2018-12-14 03:00";11 571 665
"Отправлено";"2018-12-15 03:00";10 093 185
"Отправлено";"2018-12-16 03:00";9 521 219
"Отправлено";"2018-12-17 03:00";10 766 626
"Отправлено";"2018-12-18 03:00";11 269 174
"Отправлено";"2018-12-19 03:00";11 698 641
"Отправлено";"2018-12-20 03:00";14 848 375
"Отправлено";"2018-12-21 03:00";13 205 900
"Отправлено";"2018-12-22 03:00";10 474 220
"Отправлено";"2018-12-23 03:00";9 812 467
"Отправлено";"2018-12-24 03:00";11 759 876
"Отправлено";"2018-12-25 03:00";11 657 401
"Отправлено";"2018-12-26 03:00";13 610 462
"Отправлено";"2018-12-27 03:00";14 325 638
"Отправлено";"2018-12-28 03:00";12 871 266
"Отправлено";"2018-12-29 03:00";12 142 431
"Отправлено";"2018-12-30 03:00";11 008 305
"Отправлено";"2018-12-31 03:00";12 955 715
"Отправлено";"2019-01-01 03:00";10 151 403
"Отправлено";"2019-01-02 03:00";9 297 427
"Отправлено";"2019-01-03 03:00";9 806 046
"Отправлено";"2019-01-04 03:00";9 961 782
"Отправлено";"2019-01-05 03:00";10 098 440
"Отправлено";"2019-01-06 03:00";13 328 380
"Отправлено";"2019-01-07 03:00";10 049 138
"Отправлено";"2019-01-08 03:00";10 054 875
"Отправлено";"2019-01-09 03:00";11 759 521
"Отправлено";"2019-01-10 03:00";11 461 740
"Отправлено";"2019-01-11 03:00";11 537 358
"Отправлено";"2019-01-12 03:00";10 310 756
"Отправлено";"2019-01-13 03:00";10 172 668
"Отправлено";"2019-01-14 03:00";11 107 266
"Отправлено";"2019-01-15 03:00";11 642 857
"Отправлено";"2019-01-16 03:00";12 395 333
"Отправлено";"2019-01-17 03:00";11 717 422
"Отправлено";"2019-01-18 03:00";11 187 449
"Отправлено";"2019-01-19 03:00";10 230 089
"Отправлено";"2019-01-20 03:00";9 747 032
"Отправлено";"2019-01-21 03:00";10 701 085
